STORE_NBR,NCPDP_PROVIDER_ID,DISTRICT_NBR,REGION_NBR,OPERATION_NBR,STORE_TYPE,STORE_TYPE_DESC,RETAIL_CLINIC_IND,ADDRESS_LINE_1,ADDRESS_LINE_2,CITY,STATE_ABBV,ZIP_CODE_5,COUNTY,OPEN_24_HOURS,LATITUDE,LONGITUDE
11708,1157090,261,23,3,1,Regular,N,390 S MAIN ST,N/A,SWAINSBORO,GA,30401,EMANUEL,N,32.59047628,-82.32902436
11709,1600281,54,12,4,1,Regular,N,1805 BRADY ST,N/A,DAVENPORT,IA,52803,SCOTT,N,41.53811974,-90.57386843
11711,2638825,136,20,4,1,Regular,N,1530 LAFAYETTE AVE,N/A,SAINT LOUIS,MO,63104,SAINT LOUIS CITY,N,38.613198,-90.209447
11712,3410901,201,27,4,1,Regular,N,2501 HENDERSONVILLE RD,N/A,ARDEN,NC,28704,BUNCOMBE,N,35.45904347,-82.51235433
11713,3412450,216,23,3,1,Regular,N,12530 CLEVELAND RD,N/A,GARNER,NC,27529,JOHNSTON,N,35.60377792,-78.57099158
11716,3357541,324,7,3,1,Regular,N,321 W WASHINGTON ST,N/A,BATH,NY,14810,STEUBEN,N,42.33728825,-77.330855
11717,5801964,291,16,3,1,Regular,N,863 MONTAUK HWY,N/A,SHIRLEY,NY,11967,SUFFOLK,N,40.802071,-72.865151
11718,3725251,159,14,1,1,Regular,N,3915 W OWEN K GARRIOTT RD,N/A,ENID,OK,73703,GARFIELD,N,36.391056,-97.925659
11719,3843302,176,2,1,1,Regular,N,6215 SE TUALATIN VALLEY HWY,N/A,HILLSBORO,OR,97123,WASHINGTON,N,45.49956323,-122.9178564
11724,4227939,328,23,3,1,Regular,N,201 N LAFAYETTE DR,N/A,SUMTER,SC,29150,SUMTER,N,33.9243821,-80.33590646
11725,4548270,165,1,2,1,Regular,N,2070 W OAKLAWN RD,N/A,PLEASANTON,TX,78064,ATASCOSA,N,28.93901081,-98.51513894
11726,2243955,128,8,3,1,Regular,N,1765 MIDDLESEX ST.,N/A,LOWELL,MA,1851,MIDDLESEX,N,42.63526516,-71.35528718
11729,3357856,167,7,3,1,Regular,N,327 MAIN ST,N/A,DUNKIRK,NY,14048,CHAUTAUQUA,N,42.48440012,-79.32894249
11730,3676624,305,29,3,1,Regular,N,600 S MECCA ST,N/A,CORTLAND,OH,44410,TRUMBULL,N,41.32010418,-80.73171352
11731,3993498,258,29,3,1,Regular,N,12119 STATE ROUTE 30,N/A,NORTH HUNTINGDON,PA,15642,WESTMORELAND,N,40.33271818,-79.74146305
11732,4441022,267,27,4,1,Regular,N,2900 PAUL HUFF PKWY NW,N/A,CLEVELAND,TN,37312,BRADLEY,N,35.213312,-84.88203
11733,4441173,218,27,4,1,Regular,Y,43 TABB DR,N/A,MUNFORD,TN,38058,TIPTON,N,35.44293086,-89.79263359
11734,4611035,217,22,1,1,Regular,N,1315 N STATE ST,N/A,PROVO,UT,84604,UTAH,Y,40.25146972,-111.6686152
11735,5635341,193,17,1,1,Regular,N,16100 VENTURA BLVD,N/A,ENCINO,CA,91436,LOS ANGELES,N,34.155911,-118.484028
11737,1043671,112,6,2,1,Regular,N,5285 US HIGHWAY 1,N/A,VERO BEACH,FL,32967,INDIAN RIVER,N,27.6890529,-80.41273861
11739,1484423,292,4,4,1,Regular,N,9950 N IL ROUTE 47,N/A,HUNTLEY,IL,60142,MCHENRY,N,42.18368074,-88.42126226
11740,1482861,7,4,4,1,Regular,N,1212 OGDEN AVE,N/A,MONTGOMERY,IL,60538,KENDALL,N,41.71757529,-88.28492842
11742,2008274,325,8,3,1,Regular,N,226 HIGH ST,N/A,ELLSWORTH,ME,4605,HANCOCK,N,44.533182,-68.407481
11744,2617693,229,20,4,1,Regular,N,1302 CLARKSON CLAYTON CTR,N/A,ELLISVILLE,MO,63011,SAINT LOUIS,N,38.6046097,-90.58591492
11745,3360029,105,16,3,1,Regular,N,2817 3RD AVE,N/A,BRONX,NY,10455,BRONX,N,40.81571667,-73.91860369
11747,3358846,302,7,3,1,Regular,N,99 CHESTNUT ST,N/A,ONEONTA,NY,13820,OTSEGO,N,42.45460042,-75.0685381
11748,3677296,202,13,3,1,Regular,N,361 E WATERLOO RD,N/A,AKRON,OH,44319,SUMMIT,N,41.02914578,-81.51354474
11749,4576584,104,5,1,1,Regular,N,10600 MONTANA AVE,N/A,EL PASO,TX,79935,EL PASO,N,31.79768889,-106.3318581
11750,5055086,319,25,4,1,Regular,N,101 GOFF MOUNTAIN RD,N/A,CROSS LANES,WV,25313,KANAWHA,N,38.41993806,-81.79065472
11752,4548028,20,1,2,6,On-Site Pharmacy,N,915 Gessner Suite # 200,N/A,Houston,TX,77024,HARRIS,N,29.779926,-95.544893
11754,5632016,153,11,1,1,Regular,N,787 L ST,N/A,CRESCENT CITY,CA,95531,DEL NORTE,N,41.75773422,-124.1971686
11756,803660,297,15,3,1,Regular,N,17248 S DUPONT HWY,N/A,HARRINGTON,DE,19952,KENT,N,38.92343521,-75.56731454
11758,1158345,225,18,2,1,Regular,N,6665 HIGHWAY 85,N/A,RIVERDALE,GA,30274,CLAYTON,N,33.57318617,-84.4129928
11759,1623619,54,12,4,1,Regular,N,2639 AVENUE L,N/A,FORT MADISON,IA,52627,LEE,N,40.62746249,-91.3440589
11760,1453858,222,10,4,1,Regular,Y,811 MADISON ST,N/A,OAK PARK,IL,60302,COOK,N,41.87942764,-87.79476476
11761,1830745,166,25,4,1,Regular,N,635 S DIXIE BLVD,N/A,RADCLIFF,KY,40160,HARDIN,N,37.83322463,-85.9331596
11762,1933870,32,19,2,1,Regular,N,10200 FLORIDA BLVD,N/A,WALKER,LA,70785,LIVINGSTON,N,30.48805358,-90.86146692
11763,2126173,297,15,3,1,Regular,N,701 WASHINGTON AVE,N/A,CHESTERTOWN,MD,21620,KENT,N,39.224531,-76.069249
11764,2430546,232,21,4,1,Regular,N,790 HIGHWAY 110,N/A,MENDOTA HEIGHTS,MN,55120,DAKOTA,N,44.88233527,-93.1255281
11765,3458242,245,23,3,1,Regular,N,1230 E MAIN ST,N/A,LINCOLNTON,NC,28092,LINCOLN,N,35.476036,-81.240244
11766,2992344,194,22,1,1,Regular,N,4930 BLUE DIAMOND RD,N/A,LAS VEGAS,NV,89139,CLARK,N,36.03276506,-115.2082877
11768,3994262,258,29,3,1,Regular,N,4667 WILLIAM PENN HWY,N/A,MURRYSVILLE,PA,15668,WESTMORELAND,N,40.42388683,-79.66771865
11769,4228513,282,23,3,1,Regular,N,1100 TIGER BLVD,N/A,CLEMSON,SC,29631,PICKENS,N,34.6904183,-82.83352385
11770,4548282,171,24,2,1,Regular,N,2300 E PARK BLVD,N/A,PLANO,TX,75074,COLLIN,N,33.030908,-96.682119
11771,4842008,330,15,3,1,Regular,N,42820 CREEK VIEW PLZ,N/A,ASHBURN,VA,20147,LOUDOUN,N,39.04268622,-77.52067596
11773,4840814,285,15,3,1,Regular,N,3220 HALIFAX RD,N/A,SOUTH BOSTON,VA,24592,HALIFAX,N,36.735911,-78.917886
11774,3199088,252,29,3,1,Regular,N,7401 RIVER RD.,N/A,NORTH BERGEN TOWNSHIP,NJ,7047,HUDSON,N,40.79295113,-73.99822649
11778,5800380,291,16,3,1,Regular,N,286 W MAIN ST,N/A,PATCHOGUE,NY,11772,SUFFOLK,N,40.764424,-73.023453
11780,3988308,172,29,3,2,Walgreen Pharmacy,N,2655 S 10TH ST,N/A,PHILADELPHIA,PA,19148,PHILADELPHIA,N,39.91613535,-75.16434728
11781,422915,228,14,1,1,Regular,N,2964 W MARTIN LUTHER KING BLVD,N/A,FAYETTEVILLE,AR,72704,WASHINGTON,N,36.052287,-94.202529
11785,5631696,219,17,1,1,Regular,N,6100 PACIFIC BLVD,N/A,HUNTINGTON PARK,CA,90255,LOS ANGELES,N,33.9850005,-118.2241983
11786,5631432,254,17,1,1,Regular,N,5695 ALTON PKWY,N/A,IRVINE,CA,92618,ORANGE,N,33.66962659,-117.785566
11787,5700679,53,3,2,1,Regular,N,1120 TAMIAMI TRL N,N/A,NOKOMIS,FL,34275,SARASOTA,Y,27.13902785,-82.45764315
11790,5701811,52,3,2,1,Regular,N,36515 STATE ROAD 54,N/A,ZEPHYRHILLS,FL,33541,PASCO,N,28.230156,-82.212964
11791,1158244,249,18,2,1,Regular,N,2100 N BROAD ST,N/A,COMMERCE,GA,30529,JACKSON,N,34.20663735,-83.4625136
11792,1158028,186,28,2,1,Regular,N,102 S 1ST ST,N/A,JESUP,GA,31545,WAYNE,N,31.60712393,-81.88599832
11793,1157393,225,18,2,1,Regular,N,1100 BALL ST,N/A,PERRY,GA,31069,HOUSTON,N,32.45938227,-83.73344201
11794,1157103,284,3,2,1,Regular,N,11343 US HIGHWAY 319 N,N/A,THOMASVILLE,GA,31757,THOMAS,N,30.86070915,-83.94786168
11795,1562075,300,25,4,1,Regular,N,3551 CASSOPOLIS ST,N/A,ELKHART,IN,46514,ELKHART,N,41.7382324,-85.97476965
11796,1830846,319,25,4,1,Regular,N,220 RICHMOND RD N,N/A,BEREA,KY,40403,MADISON,N,37.585469,-84.283286
11797,2242751,107,8,3,1,Regular,N,465 CAMBRIDGE ST,N/A,ALLSTON,MA,2134,SUFFOLK,N,42.35410087,-71.1369205
11801,2370788,37,7,3,1,Regular,N,5575 BYRON CENTER AVE SW,N/A,WYOMING,MI,49519,KENT,N,42.86322191,-85.72409347
11803,3420596,247,23,3,1,Regular,N,801 MEBANE OAKS RD,N/A,MEBANE,NC,27302,ALAMANCE,N,36.077389,-79.275133
11804,3196183,108,29,3,1,Regular,N,241 N WASHINGTON AVE,N/A,BERGENFIELD,NJ,7621,BERGEN,N,40.93609345,-73.99449453
11806,3354317,212,16,3,1,Regular,N,114 BEVERLEY RD,N/A,BROOKLYN,NY,11218,KINGS,N,40.642719,-73.979092
11807,3358303,212,16,3,1,Regular,N,5001 CHURCH AVE,N/A,BROOKLYN,NY,11203,KINGS,N,40.651887,-73.930197
